x,y,inside,u,v,p,speed,continuity_abs
1.985680190930787736e+00,-3.633093525179855732e-01,1.000000000000000000e+00,-1.072936039417982101e-02,6.216014735400676727e-04,-1.889858394861221313e-03,1.074735168367624283e-02,1.357431337237358093e-02
1.990453460620525084e+00,-3.633093525179855732e-01,1.000000000000000000e+00,-1.052968483418226242e-02,6.648148410022258759e-04,-1.729819923639297485e-03,1.055065169930458069e-02,1.382870227098464966e-02
1.995226730310262653e+00,-3.633093525179855732e-01,1.000000000000000000e+00,-1.032935362309217453e-02,7.082368247210979462e-04,-1.569095999002456665e-03,1.035360526293516159e-02,1.408449560403823853e-02
2.000000000000000000e+00,-3.633093525179855732e-01,0.000000000000000000e+00,nan,nan,nan,nan,nan
0.000000000000000000e+00,-3.561151079136690711e-01,1.000000000000000000e+00,4.817398190498352051e-01,-7.347777951508760452e-03,-2.915344014763832092e-02,4.817958474159240723e-01,2.976898849010467529e-02
4.773269689737470386e-03,-3.561151079136690711e-01,1.000000000000000000e+00,4.806101918220520020e-01,-7.869258522987365723e-03,-2.887317910790443420e-02,4.806746244430541992e-01,2.982306480407714844e-02
9.546539379474940773e-03,-3.561151079136690711e-01,1.000000000000000000e+00,4.794520735740661621e-01,-8.385375142097473145e-03,-2.858600392937660217e-02,4.795254170894622803e-01,2.988535165786743164e-02
1.431980906921241116e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.782658219337463379e-01,-8.895650506019592285e-03,-2.829212322831153870e-02,4.783485531806945801e-01,2.995793521404266357e-02
1.909307875894988155e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.770510792732238770e-01,-9.400621056556701660e-03,-2.799146249890327454e-02,4.771437048912048340e-01,3.003953397274017334e-02
2.386634844868735367e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.758077263832092285e-01,-9.900107979774475098e-03,-2.768430486321449280e-02,4.759107232093811035e-01,3.013116121292114258e-02
2.863961813842482232e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.745357632637023926e-01,-1.039458811283111572e-02,-2.737069502472877502e-02,4.746495783329010010e-01,3.023284673690795898e-02
3.341288782816229097e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.732351899147033691e-01,-1.088340580463409424e-02,-2.705085650086402893e-02,4.733603298664093018e-01,3.034514188766479492e-02
3.818615751789976309e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.719060659408569336e-01,-1.136697828769683838e-02,-2.672496810555458069e-02,4.720429480075836182e-01,3.046819567680358887e-02
4.295942720763723521e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.705477356910705566e-01,-1.184566318988800049e-02,-2.639285102486610413e-02,4.706968367099761963e-01,3.060352802276611328e-02
4.773269689737470733e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.691604375839233398e-01,-1.231904327869415283e-02,-2.605483308434486389e-02,4.693221449851989746e-01,3.074836730957031250e-02
5.250596658711217252e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.677444100379943848e-01,-1.278735697269439697e-02,-2.571127191185951233e-02,4.679191708564758301e-01,3.090524673461914062e-02
5.727923627684964464e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.662994146347045898e-01,-1.325125992298126221e-02,-2.536176517605781555e-02,4.664876759052276611e-01,3.107497096061706543e-02
6.205250596658711676e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.648250341415405273e-01,-1.370991766452789307e-02,-2.500689402222633362e-02,4.650271832942962646e-01,3.125643730163574219e-02
6.682577565632458194e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.633220434188842773e-01,-1.416368782520294189e-02,-2.464643493294715881e-02,4.635384976863861084e-01,3.144970536231994629e-02
7.159904534606205406e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.617899060249328613e-01,-1.461310684680938721e-02,-2.428141608834266663e-02,4.620210826396942139e-01,3.165611624717712402e-02
7.637231503579952618e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.602283239364624023e-01,-1.505734026432037354e-02,-2.391070500016212463e-02,4.604745805263519287e-01,3.187507390975952148e-02
8.114558472553699831e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.586380124092102051e-01,-1.549752056598663330e-02,-2.353534474968910217e-02,4.588997662067413330e-01,3.210619091987609863e-02
8.591885441527447043e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.570187926292419434e-01,-1.593323051929473877e-02,-2.315494790673255920e-02,4.572964608669281006e-01,3.235030174255371094e-02
9.069212410501194255e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.553701877593994141e-01,-1.636423170566558838e-02,-2.277031913399696350e-02,4.556641280651092529e-01,3.260791301727294922e-02
9.546539379474941467e-02,-3.561151079136690711e-01,1.000000000000000000e+00,4.536929726600646973e-01,-1.679106056690216064e-02,-2.238080278038978577e-02,4.540035724639892578e-01,3.287759423255920410e-02
1.002386634844868729e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.519862532615661621e-01,-1.721329987049102783e-02,-2.198753133416175842e-02,4.523138999938964844e-01,3.316029906272888184e-02
1.050119331742243450e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.502513408660888672e-01,-1.763148605823516846e-02,-2.158981934189796448e-02,4.505964219570159912e-01,3.345739841461181641e-02
1.097852028639618172e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.484875798225402832e-01,-1.804573833942413330e-02,-2.118823304772377014e-02,4.488504827022552490e-01,3.376689553260803223e-02
1.145584725536992893e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.466944932937622070e-01,-1.845569908618927002e-02,-2.078278735280036926e-02,4.470755755901336670e-01,3.408813476562500000e-02
1.193317422434367614e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.448733925819396973e-01,-1.886142790317535400e-02,-2.037364616990089417e-02,4.452730417251586914e-01,3.442466259002685547e-02
1.241050119331742335e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.430238604545593262e-01,-1.926322281360626221e-02,-1.996159926056861877e-02,4.434424638748168945e-01,3.477236628532409668e-02
1.288782816229117056e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.411454796791076660e-01,-1.966108381748199463e-02,-1.954569295048713684e-02,4.415833652019500732e-01,3.513431549072265625e-02
1.336515513126491639e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.392393231391906738e-01,-2.005513012409210205e-02,-1.912674680352210999e-02,4.396969377994537354e-01,3.550744056701660156e-02
1.384248210023866499e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.373046159744262695e-01,-2.044536173343658447e-02,-1.870511844754219055e-02,4.377822875976562500e-01,3.589391708374023438e-02
1.431980906921241081e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.353426694869995117e-01,-2.083189785480499268e-02,-1.828073337674140930e-02,4.358407855033874512e-01,3.629311919212341309e-02
1.479713603818615941e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.333521127700805664e-01,-2.121450006961822510e-02,-1.785383000969886780e-02,4.338710904121398926e-01,3.670340776443481445e-02
1.527446300715990524e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.313340187072753906e-01,-2.159328758716583252e-02,-1.742449775338172913e-02,4.318741858005523682e-01,3.712624311447143555e-02
1.575178997613365106e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.292894601821899414e-01,-2.196879684925079346e-02,-1.699291542172431946e-02,4.298512339591979980e-01,3.756102919578552246e-02
1.622911694510739966e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.272170662879943848e-01,-2.234084904193878174e-02,-1.655944064259529114e-02,4.278008341789245605e-01,3.800728917121887207e-02
1.670644391408114549e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.251174330711364746e-01,-2.270872890949249268e-02,-1.612420752644538879e-02,4.257235229015350342e-01,3.846335411071777344e-02
1.718377088305489409e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.229913353919982910e-01,-2.307362854480743408e-02,-1.568729057908058167e-02,4.236201941967010498e-01,3.893205523490905762e-02
1.766109785202863991e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.208390712738037109e-01,-2.343435585498809814e-02,-1.524922624230384827e-02,4.214910566806793213e-01,3.940975666046142578e-02
1.813842482100238851e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.186601042747497559e-01,-2.379234135150909424e-02,-1.480973139405250549e-02,4.193356037139892578e-01,3.989827632904052734e-02
1.861575178997613433e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.164558053016662598e-01,-2.414663136005401611e-02,-1.436938717961311340e-02,4.171552360057830811e-01,4.039576649665832520e-02
1.909307875894988293e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.142255187034606934e-01,-2.449758350849151611e-02,-1.392816379666328430e-02,4.149492681026458740e-01,4.090377688407897949e-02
1.957040572792362876e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.119697809219360352e-01,-2.484513819217681885e-02,-1.348638907074928284e-02,4.127182960510253906e-01,4.141923785209655762e-02
2.004773269689737458e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.096890091896057129e-01,-2.518905699253082275e-02,-1.304401829838752747e-02,4.104626476764678955e-01,4.194384813308715820e-02
2.052505966587112318e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.073837399482727051e-01,-2.552993595600128174e-02,-1.260126009583473206e-02,4.081829190254211426e-01,4.247587919235229492e-02
2.100238663484486901e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.050537943840026855e-01,-2.586765587329864502e-02,-1.215917244553565979e-02,4.058789312839508057e-01,4.301583766937255859e-02
2.147971360381861761e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.027006030082702637e-01,-2.620173990726470947e-02,-1.171657815575599670e-02,4.035521149635314941e-01,4.356259107589721680e-02
2.195704057279236343e-01,-3.561151079136690711e-01,1.000000000000000000e+00,4.003227353096008301e-01,-2.653284370899200439e-02,-1.127452030777931213e-02,4.012010395526885986e-01,4.411596059799194336e-02
2.243436754176611203e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.979223966598510742e-01,-2.686019241809844971e-02,-1.083325222134590149e-02,3.988279104232788086e-01,4.467433691024780273e-02
2.291169451073985786e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.954980969429016113e-01,-2.718462049961090088e-02,-1.039231196045875549e-02,3.964312672615051270e-01,4.523855447769165039e-02
2.338902147971360368e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.930519223213195801e-01,-2.750577032566070557e-02,-9.952772408723831177e-03,3.940131664276123047e-01,4.580771923065185547e-02
2.386634844868735228e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.905837535858154297e-01,-2.782316505908966064e-02,-9.514290839433670044e-03,3.915734887123107910e-01,4.638040065765380859e-02
2.434367541766109810e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.880937695503234863e-01,-2.813787758350372314e-02,-9.077098220586776733e-03,3.891124725341796875e-01,4.695707559585571289e-02
2.482100238663484670e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.855828642845153809e-01,-2.844883501529693604e-02,-8.641425520181655884e-03,3.866309523582458496e-01,4.753631353378295898e-02
2.529832935560859530e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.830509185791015625e-01,-2.875669300556182861e-02,-8.207459002733230591e-03,3.841288387775421143e-01,4.811698198318481445e-02
2.577565632458234113e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.804987072944641113e-01,-2.906115353107452393e-02,-7.775444537401199341e-03,3.816068768501281738e-01,4.870098829269409180e-02
2.625298329355608695e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.779266476631164551e-01,-2.936215698719024658e-02,-7.345769554376602173e-03,3.790655434131622314e-01,4.928469657897949219e-02
2.673031026252983278e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.753351569175720215e-01,-2.966000139713287354e-02,-6.918307393789291382e-03,3.765052556991577148e-01,4.986959695816040039e-02
2.720763723150357860e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.727244138717651367e-01,-2.995462715625762939e-02,-6.493140012025833130e-03,3.739261627197265625e-01,5.045372247695922852e-02
2.768496420047732998e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.700958490371704102e-01,-3.024555742740631104e-02,-6.070915609598159790e-03,3.713296949863433838e-01,5.103671550750732422e-02
2.816229116945107580e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.674494624137878418e-01,-3.053291141986846924e-02,-5.651291459798812866e-03,3.687158524990081787e-01,5.161809921264648438e-02
2.863961813842482163e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.647851347923278809e-01,-3.081728518009185791e-02,-5.234848707914352417e-03,3.660845458507537842e-01,5.219787359237670898e-02
2.911694510739856745e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.621044158935546875e-01,-3.109778463840484619e-02,-4.821714013814926147e-03,3.634373247623443604e-01,5.277389287948608398e-02
2.959427207637231882e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.594072461128234863e-01,-3.137494623661041260e-02,-4.411954432725906372e-03,3.607740998268127441e-01,5.334615707397460938e-02
3.007159904534606465e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.566941618919372559e-01,-3.164811432361602783e-02,-4.005577415227890015e-03,3.580954074859619141e-01,5.391407012939453125e-02
3.054892601431981047e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.539660573005676270e-01,-3.191842138767242432e-02,-3.603029996156692505e-03,3.554022610187530518e-01,5.447787046432495117e-02
3.102625298329355630e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.512230515480041504e-01,-3.218425810337066650e-02,-3.204602748155593872e-03,3.526945710182189941e-01,5.503612756729125977e-02
3.150357995226730212e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.484660983085632324e-01,-3.244687616825103760e-02,-2.810198813676834106e-03,3.499734699726104736e-01,5.558753013610839844e-02
3.198090692124105350e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.456954956054687500e-01,-3.270550072193145752e-02,-2.420108765363693237e-03,3.472391366958618164e-01,5.613178014755249023e-02
3.245823389021479932e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.429124355316162109e-01,-3.296060860157012939e-02,-2.034042030572891235e-03,3.444928824901580811e-01,5.667018890380859375e-02
3.293556085918854515e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.401161432266235352e-01,-3.321178257465362549e-02,-1.653004437685012817e-03,3.417338430881500244e-01,5.719906091690063477e-02
3.341288782816229097e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.373082280158996582e-01,-3.345938026905059814e-02,-1.276496797800064087e-03,3.389636874198913574e-01,5.771911144256591797e-02
3.389021479713604235e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.344895839691162109e-01,-3.370232880115509033e-02,-9.046010673046112061e-04,3.361831903457641602e-01,5.823063850402832031e-02
3.436754176610978817e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.316598534584045410e-01,-3.394176065921783447e-02,-5.380250513553619385e-04,3.333921134471893311e-01,5.873256921768188477e-02
3.484486873508353399e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.288204073905944824e-01,-3.417696058750152588e-02,-1.764781773090362549e-04,3.305917978286743164e-01,5.922311544418334961e-02
3.532219570405727982e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.259713649749755859e-01,-3.440816700458526611e-02,1.796744763851165771e-04,3.277823328971862793e-01,5.970239639282226562e-02
3.579952267303102564e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.231137394905090332e-01,-3.463526070117950439e-02,5.304552614688873291e-04,3.249647617340087891e-01,6.017112731933593750e-02
3.627684964200477702e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.202472329139709473e-01,-3.485788404941558838e-02,8.758641779422760010e-04,3.221387267112731934e-01,6.062686443328857422e-02
3.675417661097852284e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.173732757568359375e-01,-3.507615625858306885e-02,1.215502619743347168e-03,3.193057179450988770e-01,6.107050180435180664e-02
3.723150357995226867e-01,-3.561151079136690711e-01,1.000000000000000000e+00,3.144927024841308594e-01,-3.529049456119537354e-02,1.549310982227325439e-03,3.164665400981903076e-01,6.150102615356445312e-02
